timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734087817050,219,HTTP Request,200,OK,Thread Group 1-1,text,true,,253,216,1,1,http://localhost:5555/api/db_test/insert/postgres,219,0,3
1734087817269,13,HTTP Request,200,OK,Thread Group 1-1,text,true,,159016,174,1,1,http://localhost:5555/api/db_test/query/postgres,11,0,0
1734087817282,6,HTTP Request,200,OK,Thread Group 1-1,text,true,,262,237,1,1,http://localhost:5555/api/db_test/update/postgres,6,0,1
1734087817289,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,246,216,1,1,http://localhost:5555/api/db_test/delete/postgres,3,0,0
1734087817292,68,HTTP Request,200,OK,Thread Group 1-1,text,true,,253,216,2,2,http://localhost:5555/api/db_test/insert/postgres,68,0,1
1734087817360,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,238199,174,2,2,http://localhost:5555/api/db_test/query/postgres,16,0,1
1734087817378,7,HTTP Request,200,OK,Thread Group 1-1,text,true,,262,237,2,2,http://localhost:5555/api/db_test/update/postgres,7,0,1
1734087817385,5,HTTP Request,200,OK,Thread Group 1-1,text,true,,246,216,2,2,http://localhost:5555/api/db_test/delete/postgres,5,0,1
1734087817353,125,HTTP Request,200,OK,Thread Group 1-2,text,true,,253,216,2,2,http://localhost:5555/api/db_test/insert/postgres,125,0,0
1734087817479,22,HTTP Request,200,OK,Thread Group 1-2,text,true,,320781,174,2,2,http://localhost:5555/api/db_test/query/postgres,16,0,0
1734087817502,24,HTTP Request,200,OK,Thread Group 1-2,text,true,,262,237,2,2,http://localhost:5555/api/db_test/update/postgres,24,0,1
1734087817391,135,HTTP Request,200,OK,Thread Group 1-1,text,true,,253,216,2,2,http://localhost:5555/api/db_test/insert/postgres,135,0,0
1734087817526,18,HTTP Request,200,OK,Thread Group 1-2,text,true,,246,216,2,2,http://localhost:5555/api/db_test/delete/postgres,18,0,1
1734087817526,76,HTTP Request,200,OK,Thread Group 1-1,text,true,,480675,174,2,2,http://localhost:5555/api/db_test/query/postgres,44,0,1
1734087817602,6,HTTP Request,200,OK,Thread Group 1-1,text,true,,262,237,2,2,http://localhost:5555/api/db_test/update/postgres,6,0,1
1734087817608,4,HTTP Request,200,OK,Thread Group 1-1,text,true,,246,216,2,2,http://localhost:5555/api/db_test/delete/postgres,4,0,1
1734087817544,131,HTTP Request,200,OK,Thread Group 1-2,text,true,,253,216,3,3,http://localhost:5555/api/db_test/insert/postgres,131,0,0
1734087817675,38,HTTP Request,200,OK,Thread Group 1-2,text,true,,484078,174,3,3,http://localhost:5555/api/db_test/query/postgres,32,0,0
1734087817713,7,HTTP Request,200,OK,Thread Group 1-2,text,true,,262,237,3,3,http://localhost:5555/api/db_test/update/postgres,7,0,1
1734087817721,4,HTTP Request,200,OK,Thread Group 1-2,text,true,,246,216,3,3,http://localhost:5555/api/db_test/delete/postgres,4,0,0
1734087817612,144,HTTP Request,200,OK,Thread Group 1-1,text,true,,253,216,3,3,http://localhost:5555/api/db_test/insert/postgres,144,0,1
1734087817756,39,HTTP Request,200,OK,Thread Group 1-1,text,true,,564139,174,3,3,http://localhost:5555/api/db_test/query/postgres,27,0,0
1734087817795,7,HTTP Request,200,OK,Thread Group 1-1,text,true,,262,237,3,3,http://localhost:5555/api/db_test/update/postgres,7,0,0
1734087817802,5,HTTP Request,200,OK,Thread Group 1-1,text,true,,246,216,3,3,http://localhost:5555/api/db_test/delete/postgres,5,0,1
1734087817653,187,HTTP Request,200,OK,Thread Group 1-3,text,true,,253,216,3,3,http://localhost:5555/api/db_test/insert/postgres,187,0,1
1734087817840,43,HTTP Request,200,OK,Thread Group 1-3,text,true,,645152,174,3,3,http://localhost:5555/api/db_test/query/postgres,33,0,1
1734087817883,8,HTTP Request,200,OK,Thread Group 1-3,text,true,,262,237,3,3,http://localhost:5555/api/db_test/update/postgres,8,0,1
1734087817891,4,HTTP Request,200,OK,Thread Group 1-3,text,true,,246,216,3,3,http://localhost:5555/api/db_test/delete/postgres,4,0,0
1734087817726,180,HTTP Request,200,OK,Thread Group 1-2,text,true,,253,216,3,3,http://localhost:5555/api/db_test/insert/postgres,180,0,0
1734087817906,49,HTTP Request,200,OK,Thread Group 1-2,text,true,,728092,174,4,4,http://localhost:5555/api/db_test/query/postgres,33,0,0
1734087817955,53,HTTP Request,200,OK,Thread Group 1-2,text,true,,262,237,4,4,http://localhost:5555/api/db_test/update/postgres,53,0,1
1734087818008,7,HTTP Request,200,OK,Thread Group 1-2,text,true,,246,216,4,4,http://localhost:5555/api/db_test/delete/postgres,7,0,0
1734087817807,234,HTTP Request,200,OK,Thread Group 1-1,text,true,,253,216,4,4,http://localhost:5555/api/db_test/insert/postgres,234,0,0
1734087818041,49,HTTP Request,200,OK,Thread Group 1-1,text,true,,808775,174,4,4,http://localhost:5555/api/db_test/query/postgres,36,0,0
1734087818091,6,HTTP Request,200,OK,Thread Group 1-1,text,true,,262,237,4,4,http://localhost:5555/api/db_test/update/postgres,6,0,0
1734087818097,4,HTTP Request,200,OK,Thread Group 1-1,text,true,,246,216,4,4,http://localhost:5555/api/db_test/delete/postgres,4,0,0
1734087817895,247,HTTP Request,200,OK,Thread Group 1-3,text,true,,253,216,4,4,http://localhost:5555/api/db_test/insert/postgres,247,0,1
1734087818142,48,HTTP Request,200,OK,Thread Group 1-3,text,true,,891199,174,4,4,http://localhost:5555/api/db_test/query/postgres,36,0,1
1734087818190,8,HTTP Request,200,OK,Thread Group 1-3,text,true,,262,237,4,4,http://localhost:5555/api/db_test/update/postgres,8,0,0
1734087818198,6,HTTP Request,200,OK,Thread Group 1-3,text,true,,246,216,4,4,http://localhost:5555/api/db_test/delete/postgres,6,0,0
1734087817953,260,HTTP Request,200,OK,Thread Group 1-4,text,true,,253,216,4,4,http://localhost:5555/api/db_test/insert/postgres,260,0,1
1734087818015,251,HTTP Request,200,OK,Thread Group 1-2,text,true,,253,216,5,5,http://localhost:5555/api/db_test/insert/postgres,251,0,0
1734087818214,55,HTTP Request,200,OK,Thread Group 1-4,text,true,,972220,174,5,5,http://localhost:5555/api/db_test/query/postgres,38,0,0
1734087818269,94,HTTP Request,200,OK,Thread Group 1-4,text,true,,262,237,5,5,http://localhost:5555/api/db_test/update/postgres,94,0,1
1734087818363,87,HTTP Request,200,OK,Thread Group 1-4,text,true,,246,216,5,5,http://localhost:5555/api/db_test/delete/postgres,87,0,0
1734087818102,350,HTTP Request,200,OK,Thread Group 1-1,text,true,,253,216,5,5,http://localhost:5555/api/db_test/insert/postgres,350,0,0
1734087818266,205,HTTP Request,200,OK,Thread Group 1-2,text,true,,1132933,174,5,5,http://localhost:5555/api/db_test/query/postgres,132,0,0
1734087818471,57,HTTP Request,200,OK,Thread Group 1-2,text,true,,262,237,5,5,http://localhost:5555/api/db_test/update/postgres,57,0,0
1734087818528,7,HTTP Request,200,OK,Thread Group 1-2,text,true,,246,216,5,5,http://localhost:5555/api/db_test/delete/postgres,7,0,0
1734087818452,95,HTTP Request,200,OK,Thread Group 1-1,text,true,,1132236,174,5,5,http://localhost:5555/api/db_test/query/postgres,71,0,0
1734087818547,6,HTTP Request,200,OK,Thread Group 1-1,text,true,,262,237,6,6,http://localhost:5555/api/db_test/update/postgres,6,0,0
1734087818554,10,HTTP Request,200,OK,Thread Group 1-1,text,true,,246,216,6,6,http://localhost:5555/api/db_test/delete/postgres,9,0,0
1734087818204,455,HTTP Request,200,OK,Thread Group 1-3,text,true,,253,216,6,6,http://localhost:5555/api/db_test/insert/postgres,455,0,1
1734087818253,474,HTTP Request,200,OK,Thread Group 1-5,text,true,,253,216,6,6,http://localhost:5555/api/db_test/insert/postgres,474,0,0
1734087818659,81,HTTP Request,200,OK,Thread Group 1-3,text,true,,1207798,174,6,6,http://localhost:5555/api/db_test/query/postgres,62,0,1
1734087818740,65,HTTP Request,200,OK,Thread Group 1-3,text,true,,262,237,6,6,http://localhost:5555/api/db_test/update/postgres,65,0,0
1734087818805,9,HTTP Request,200,OK,Thread Group 1-3,text,true,,246,216,6,6,http://localhost:5555/api/db_test/delete/postgres,9,0,1
1734087818728,97,HTTP Request,200,OK,Thread Group 1-5,text,true,,1368684,174,6,6,http://localhost:5555/api/db_test/query/postgres,77,0,0
1734087818825,6,HTTP Request,200,OK,Thread Group 1-5,text,true,,262,237,6,6,http://localhost:5555/api/db_test/update/postgres,6,0,0
1734087818831,5,HTTP Request,200,OK,Thread Group 1-5,text,true,,246,216,6,6,http://localhost:5555/api/db_test/delete/postgres,5,0,1
1734087818450,478,HTTP Request,200,OK,Thread Group 1-4,text,true,,253,216,7,7,http://localhost:5555/api/db_test/insert/postgres,478,0,1
1734087818535,487,HTTP Request,200,OK,Thread Group 1-2,text,true,,253,216,7,7,http://localhost:5555/api/db_test/insert/postgres,487,0,0
1734087818928,105,HTTP Request,200,OK,Thread Group 1-4,text,true,,1365048,174,7,7,http://localhost:5555/api/db_test/query/postgres,79,0,1
1734087819034,57,HTTP Request,200,OK,Thread Group 1-4,text,true,,262,237,7,7,http://localhost:5555/api/db_test/update/postgres,56,0,0
1734087819091,13,HTTP Request,200,OK,Thread Group 1-4,text,true,,246,216,7,7,http://localhost:5555/api/db_test/delete/postgres,12,0,0
1734087819022,99,HTTP Request,200,OK,Thread Group 1-2,text,true,,1525929,174,7,7,http://localhost:5555/api/db_test/query/postgres,66,0,0
1734087818548,578,HTTP Request,200,OK,Thread Group 1-6,text,true,,253,216,7,7,http://localhost:5555/api/db_test/insert/postgres,578,0,0
1734087818564,569,HTTP Request,200,OK,Thread Group 1-1,text,true,,253,216,7,7,http://localhost:5555/api/db_test/insert/postgres,569,0,0
1734087819121,14,HTTP Request,200,OK,Thread Group 1-2,text,true,,262,237,7,7,http://localhost:5555/api/db_test/update/postgres,14,0,0
1734087819135,62,HTTP Request,200,OK,Thread Group 1-2,text,true,,246,216,8,8,http://localhost:5555/api/db_test/delete/postgres,62,0,0
1734087819126,91,HTTP Request,200,OK,Thread Group 1-6,text,true,,1529042,174,8,8,http://localhost:5555/api/db_test/query/postgres,70,0,0
1734087819217,74,HTTP Request,200,OK,Thread Group 1-6,text,true,,262,237,8,8,http://localhost:5555/api/db_test/update/postgres,74,0,0
1734087819291,9,HTTP Request,200,OK,Thread Group 1-6,text,true,,246,216,8,8,http://localhost:5555/api/db_test/delete/postgres,9,0,1
1734087819134,176,HTTP Request,200,OK,Thread Group 1-1,text,true,,1559997,174,8,8,http://localhost:5555/api/db_test/query/postgres,153,0,0
1734087819310,8,HTTP Request,200,OK,Thread Group 1-1,text,true,,262,237,8,8,http://localhost:5555/api/db_test/update/postgres,8,0,1
1734087819319,6,HTTP Request,200,OK,Thread Group 1-1,text,true,,246,216,8,8,http://localhost:5555/api/db_test/delete/postgres,6,0,0
1734087818814,799,HTTP Request,200,OK,Thread Group 1-3,text,true,,253,216,9,9,http://localhost:5555/api/db_test/insert/postgres,799,0,0
1734087818837,885,HTTP Request,200,OK,Thread Group 1-5,text,true,,253,216,9,9,http://localhost:5555/api/db_test/insert/postgres,885,0,0
1734087819613,124,HTTP Request,200,OK,Thread Group 1-3,text,true,,1689327,174,9,9,http://localhost:5555/api/db_test/query/postgres,98,0,1
1734087819737,54,HTTP Request,200,OK,Thread Group 1-3,text,true,,262,237,10,10,http://localhost:5555/api/db_test/update/postgres,54,0,1
1734087819791,34,HTTP Request,200,OK,Thread Group 1-3,text,true,,246,216,10,10,http://localhost:5555/api/db_test/delete/postgres,34,0,1
1734087819722,131,HTTP Request,200,OK,Thread Group 1-5,text,true,,1850215,174,10,10,http://localhost:5555/api/db_test/query/postgres,92,0,0
1734087819853,84,HTTP Request,200,OK,Thread Group 1-5,text,true,,262,237,10,10,http://localhost:5555/api/db_test/update/postgres,84,0,2
1734087819937,18,HTTP Request,200,OK,Thread Group 1-5,text,true,,246,216,10,10,http://localhost:5555/api/db_test/delete/postgres,18,0,1
1734087818851,1124,HTTP Request,200,OK,Thread Group 1-7,text,true,,253,216,10,10,http://localhost:5555/api/db_test/insert/postgres,1123,0,0
1734087819975,143,HTTP Request,200,OK,Thread Group 1-7,text,true,,1854121,174,11,11,http://localhost:5555/api/db_test/query/postgres,109,0,0
1734087820118,20,HTTP Request,200,OK,Thread Group 1-7,text,true,,262,237,11,11,http://localhost:5555/api/db_test/update/postgres,20,0,0
1734087820138,15,HTTP Request,200,OK,Thread Group 1-7,text,true,,246,216,11,11,http://localhost:5555/api/db_test/delete/postgres,15,0,1
1734087819104,1136,HTTP Request,200,OK,Thread Group 1-4,text,true,,253,216,11,11,http://localhost:5555/api/db_test/insert/postgres,1135,0,0
1734087820240,109,HTTP Request,200,OK,Thread Group 1-4,text,true,,1932915,174,12,12,http://localhost:5555/api/db_test/query/postgres,75,0,0
1734087819197,1159,HTTP Request,200,OK,Thread Group 1-2,text,true,,253,216,12,12,http://localhost:5555/api/db_test/insert/postgres,1159,0,1
1734087819301,1068,HTTP Request,200,OK,Thread Group 1-6,text,true,,253,216,12,12,http://localhost:5555/api/db_test/insert/postgres,1068,0,0
1734087820349,21,HTTP Request,200,OK,Thread Group 1-4,text,true,,262,237,12,12,http://localhost:5555/api/db_test/update/postgres,21,0,0
1734087820370,146,HTTP Request,200,OK,Thread Group 1-4,text,true,,246,216,12,12,http://localhost:5555/api/db_test/delete/postgres,146,0,0
1734087819153,1364,HTTP Request,200,OK,Thread Group 1-8,text,true,,253,216,12,12,http://localhost:5555/api/db_test/insert/postgres,1364,0,1
1734087820356,189,HTTP Request,200,OK,Thread Group 1-2,text,true,,2093807,174,12,12,http://localhost:5555/api/db_test/query/postgres,158,0,0
1734087820370,207,HTTP Request,200,OK,Thread Group 1-6,text,true,,2254690,174,12,12,http://localhost:5555/api/db_test/query/postgres,190,0,0
1734087820545,37,HTTP Request,200,OK,Thread Group 1-2,text,true,,262,237,12,12,http://localhost:5555/api/db_test/update/postgres,37,0,0
1734087820583,72,HTTP Request,200,OK,Thread Group 1-2,text,true,,246,216,13,13,http://localhost:5555/api/db_test/delete/postgres,72,0,1
1734087820577,81,HTTP Request,200,OK,Thread Group 1-6,text,true,,262,237,13,13,http://localhost:5555/api/db_test/update/postgres,81,0,1
1734087820518,152,HTTP Request,200,OK,Thread Group 1-8,text,true,,2207412,174,13,13,http://localhost:5555/api/db_test/query/postgres,137,0,0
1734087820658,39,HTTP Request,200,OK,Thread Group 1-6,text,true,,246,216,13,13,http://localhost:5555/api/db_test/delete/postgres,39,0,0
1734087820670,37,HTTP Request,200,OK,Thread Group 1-8,text,true,,262,237,13,13,http://localhost:5555/api/db_test/update/postgres,37,0,1
1734087819325,1390,HTTP Request,200,OK,Thread Group 1-1,text,true,,253,216,13,13,http://localhost:5555/api/db_test/insert/postgres,1390,0,1
1734087820706,14,HTTP Request,200,OK,Thread Group 1-8,text,true,,246,216,13,13,http://localhost:5555/api/db_test/delete/postgres,14,0,0
1734087820714,114,HTTP Request,200,OK,Thread Group 1-1,text,true,,2200546,174,13,13,http://localhost:5555/api/db_test/query/postgres,100,0,1
1734087820828,14,HTTP Request,200,OK,Thread Group 1-1,text,true,,262,237,13,13,http://localhost:5555/api/db_test/update/postgres,14,0,1
1734087820843,11,HTTP Request,200,OK,Thread Group 1-1,text,true,,246,216,13,13,http://localhost:5555/api/db_test/delete/postgres,11,0,0
1734087819450,1450,HTTP Request,200,OK,Thread Group 1-9,text,true,,253,216,13,13,http://localhost:5555/api/db_test/insert/postgres,1449,0,1
1734087820899,121,HTTP Request,200,OK,Thread Group 1-9,text,true,,2327457,174,14,14,http://localhost:5555/api/db_test/query/postgres,109,0,0
1734087821020,16,HTTP Request,200,OK,Thread Group 1-9,text,true,,262,237,14,14,http://localhost:5555/api/db_test/update/postgres,16,0,1
1734087821037,15,HTTP Request,200,OK,Thread Group 1-9,text,true,,246,216,14,14,http://localhost:5555/api/db_test/delete/postgres,15,0,1
1734087819753,1459,HTTP Request,200,OK,Thread Group 1-10,text,true,,253,216,14,14,http://localhost:5555/api/db_test/insert/postgres,1459,0,0
1734087819826,1508,HTTP Request,200,OK,Thread Group 1-3,text,true,,253,216,15,15,http://localhost:5555/api/db_test/insert/postgres,1508,0,4
1734087821211,124,HTTP Request,200,OK,Thread Group 1-10,text,true,,2410743,174,15,15,http://localhost:5555/api/db_test/query/postgres,102,0,0
1734087821335,42,HTTP Request,200,OK,Thread Group 1-10,text,true,,262,237,15,15,http://localhost:5555/api/db_test/update/postgres,42,0,0
1734087821377,96,HTTP Request,200,OK,Thread Group 1-10,text,true,,246,216,15,15,http://localhost:5555/api/db_test/delete/postgres,96,0,0
1734087819955,1536,HTTP Request,200,OK,Thread Group 1-5,text,true,,253,216,15,15,http://localhost:5555/api/db_test/insert/postgres,1536,0,1
1734087821333,175,HTTP Request,200,OK,Thread Group 1-3,text,true,,2571636,174,15,15,http://localhost:5555/api/db_test/query/postgres,131,0,1
1734087820054,1496,HTTP Request,200,OK,Thread Group 1-11,text,true,,253,216,16,16,http://localhost:5555/api/db_test/insert/postgres,1496,0,1
1734087821509,114,HTTP Request,200,OK,Thread Group 1-3,text,true,,262,237,16,16,http://localhost:5555/api/db_test/update/postgres,114,0,1
1734087821490,145,HTTP Request,200,OK,Thread Group 1-5,text,true,,2579747,174,16,16,http://localhost:5555/api/db_test/query/postgres,108,0,0
1734087821623,78,HTTP Request,200,OK,Thread Group 1-3,text,true,,246,216,16,16,http://localhost:5555/api/db_test/delete/postgres,78,0,0
1734087821635,106,HTTP Request,200,OK,Thread Group 1-5,text,true,,262,237,16,16,http://localhost:5555/api/db_test/update/postgres,105,0,0
1734087821741,21,HTTP Request,200,OK,Thread Group 1-5,text,true,,246,216,16,16,http://localhost:5555/api/db_test/delete/postgres,21,0,0
1734087821549,247,HTTP Request,200,OK,Thread Group 1-11,text,true,,2740650,174,16,16,http://localhost:5555/api/db_test/query/postgres,191,0,1
1734087821796,12,HTTP Request,200,OK,Thread Group 1-11,text,true,,262,237,16,16,http://localhost:5555/api/db_test/update/postgres,12,0,0
1734087821808,15,HTTP Request,200,OK,Thread Group 1-11,text,true,,246,216,16,16,http://localhost:5555/api/db_test/delete/postgres,15,0,1
1734087820153,1700,HTTP Request,200,OK,Thread Group 1-7,text,true,,253,216,17,17,http://localhost:5555/api/db_test/insert/postgres,1700,0,0
1734087821853,203,HTTP Request,200,OK,Thread Group 1-7,text,true,,2743930,174,17,17,http://localhost:5555/api/db_test/query/postgres,134,0,0
1734087822056,17,HTTP Request,200,OK,Thread Group 1-7,text,true,,262,237,17,17,http://localhost:5555/api/db_test/update/postgres,17,0,1
1734087822073,12,HTTP Request,200,OK,Thread Group 1-7,text,true,,246,216,17,17,http://localhost:5555/api/db_test/delete/postgres,12,0,1
1734087820349,1781,HTTP Request,200,OK,Thread Group 1-12,text,true,,253,216,17,17,http://localhost:5555/api/db_test/insert/postgres,1781,0,0
1734087820517,1784,HTTP Request,200,OK,Thread Group 1-4,text,true,,253,216,18,18,http://localhost:5555/api/db_test/insert/postgres,1784,0,1
1734087820651,1667,HTTP Request,200,OK,Thread Group 1-13,text,true,,253,216,18,18,http://localhost:5555/api/db_test/insert/postgres,1667,0,0
1734087822129,222,HTTP Request,200,OK,Thread Group 1-12,text,true,,2823668,174,18,18,http://localhost:5555/api/db_test/query/postgres,164,0,0
1734087820656,1922,HTTP Request,200,OK,Thread Group 1-2,text,true,,253,216,19,19,http://localhost:5555/api/db_test/insert/postgres,1921,0,0
1734087822351,228,HTTP Request,200,OK,Thread Group 1-12,text,true,,262,237,19,19,http://localhost:5555/api/db_test/update/postgres,228,0,0
1734087822300,330,HTTP Request,200,OK,Thread Group 1-4,text,true,,3145465,174,19,19,http://localhost:5555/api/db_test/query/postgres,298,0,1
1734087822579,84,HTTP Request,200,OK,Thread Group 1-12,text,true,,246,216,19,19,http://localhost:5555/api/db_test/delete/postgres,84,0,6
1734087820696,1970,HTTP Request,200,OK,Thread Group 1-6,text,true,,253,216,19,19,http://localhost:5555/api/db_test/insert/postgres,1970,0,0
1734087820720,1950,HTTP Request,200,OK,Thread Group 1-8,text,true,,253,216,19,19,http://localhost:5555/api/db_test/insert/postgres,1950,0,0
1734087822317,359,HTTP Request,200,OK,Thread Group 1-13,text,true,,3145465,174,19,19,http://localhost:5555/api/db_test/query/postgres,334,0,0
1734087822631,95,HTTP Request,200,OK,Thread Group 1-4,text,true,,262,237,19,19,http://localhost:5555/api/db_test/update/postgres,95,0,0
1734087822676,224,HTTP Request,200,OK,Thread Group 1-13,text,true,,262,237,20,20,http://localhost:5555/api/db_test/update/postgres,224,0,0
1734087822726,234,HTTP Request,200,OK,Thread Group 1-4,text,true,,246,216,20,20,http://localhost:5555/api/db_test/delete/postgres,234,0,0
1734087822900,106,HTTP Request,200,OK,Thread Group 1-13,text,true,,246,216,20,20,http://localhost:5555/api/db_test/delete/postgres,106,0,1
1734087822577,465,HTTP Request,200,OK,Thread Group 1-2,text,true,,3306332,174,20,20,http://localhost:5555/api/db_test/query/postgres,415,0,1
1734087822666,474,HTTP Request,200,OK,Thread Group 1-6,text,true,,3342006,174,21,21,http://localhost:5555/api/db_test/query/postgres,426,0,1
1734087823042,140,HTTP Request,200,OK,Thread Group 1-2,text,true,,262,237,21,21,http://localhost:5555/api/db_test/update/postgres,140,0,1
1734087823140,53,HTTP Request,200,OK,Thread Group 1-6,text,true,,262,237,21,21,http://localhost:5555/api/db_test/update/postgres,53,0,1
1734087823182,23,HTTP Request,200,OK,Thread Group 1-2,text,true,,246,216,21,21,http://localhost:5555/api/db_test/delete/postgres,23,0,1
1734087823194,23,HTTP Request,200,OK,Thread Group 1-6,text,true,,246,216,21,21,http://localhost:5555/api/db_test/delete/postgres,23,0,0
1734087822670,552,HTTP Request,200,OK,Thread Group 1-8,text,true,,3342006,174,21,21,http://localhost:5555/api/db_test/query/postgres,512,0,4
1734087820855,2369,HTTP Request,200,OK,Thread Group 1-1,text,true,,253,216,21,21,http://localhost:5555/api/db_test/insert/postgres,2369,0,0
1734087823222,44,HTTP Request,200,OK,Thread Group 1-8,text,true,,262,237,21,21,http://localhost:5555/api/db_test/update/postgres,44,0,1
1734087823266,47,HTTP Request,200,OK,Thread Group 1-8,text,true,,246,216,21,21,http://localhost:5555/api/db_test/delete/postgres,47,0,0
1734087823225,251,HTTP Request,200,OK,Thread Group 1-1,text,true,,3311470,174,22,22,http://localhost:5555/api/db_test/query/postgres,206,0,0
1734087823476,26,HTTP Request,200,OK,Thread Group 1-1,text,true,,262,237,22,22,http://localhost:5555/api/db_test/update/postgres,26,0,1
1734087821052,2466,HTTP Request,200,OK,Thread Group 1-9,text,true,,253,216,22,22,http://localhost:5555/api/db_test/insert/postgres,2466,0,0
1734087823502,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,246,216,22,22,http://localhost:5555/api/db_test/delete/postgres,18,0,0
1734087820950,2588,HTTP Request,200,OK,Thread Group 1-14,text,true,,253,216,22,22,http://localhost:5555/api/db_test/insert/postgres,2588,0,1
1734087823538,366,HTTP Request,200,OK,Thread Group 1-14,text,true,,3555830,174,23,23,http://localhost:5555/api/db_test/query/postgres,311,0,1
1734087823518,392,HTTP Request,200,OK,Thread Group 1-9,text,true,,3555830,174,23,23,http://localhost:5555/api/db_test/query/postgres,336,0,1
1734087823904,27,HTTP Request,200,OK,Thread Group 1-14,text,true,,262,237,23,23,http://localhost:5555/api/db_test/update/postgres,27,0,1
1734087823910,32,HTTP Request,200,OK,Thread Group 1-9,text,true,,262,237,23,23,http://localhost:5555/api/db_test/update/postgres,32,0,0
1734087823932,18,HTTP Request,200,OK,Thread Group 1-14,text,true,,246,216,24,24,http://localhost:5555/api/db_test/delete/postgres,18,0,0
1734087823942,27,HTTP Request,200,OK,Thread Group 1-9,text,true,,246,216,24,24,http://localhost:5555/api/db_test/delete/postgres,27,0,0
1734087821252,2929,HTTP Request,200,OK,Thread Group 1-15,text,true,,253,216,24,24,http://localhost:5555/api/db_test/insert/postgres,2929,0,0
1734087824181,267,HTTP Request,200,OK,Thread Group 1-15,text,true,,3556667,174,25,25,http://localhost:5555/api/db_test/query/postgres,201,0,1
1734087821763,2688,HTTP Request,200,OK,Thread Group 1-5,text,true,,253,216,25,25,http://localhost:5555/api/db_test/insert/postgres,2688,0,0
1734087821474,2982,HTTP Request,200,OK,Thread Group 1-10,text,true,,253,216,25,25,http://localhost:5555/api/db_test/insert/postgres,2982,0,0
1734087824449,89,HTTP Request,200,OK,Thread Group 1-15,text,true,,262,237,25,25,http://localhost:5555/api/db_test/update/postgres,89,0,0
1734087824538,93,HTTP Request,200,OK,Thread Group 1-15,text,true,,246,216,26,26,http://localhost:5555/api/db_test/delete/postgres,93,0,1
1734087821702,3231,HTTP Request,200,OK,Thread Group 1-3,text,true,,253,216,27,27,http://localhost:5555/api/db_test/insert/postgres,3231,0,0
1734087821546,3401,HTTP Request,200,OK,Thread Group 1-16,text,true,,253,216,27,27,http://localhost:5555/api/db_test/insert/postgres,3401,0,0
1734087824451,580,HTTP Request,200,OK,Thread Group 1-5,text,true,,3878430,174,27,27,http://localhost:5555/api/db_test/query/postgres,468,0,1
1734087824456,578,HTTP Request,200,OK,Thread Group 1-10,text,true,,3878430,174,27,27,http://localhost:5555/api/db_test/query/postgres,466,0,0
1734087821823,3335,HTTP Request,200,OK,Thread Group 1-11,text,true,,253,216,28,28,http://localhost:5555/api/db_test/insert/postgres,3335,0,0
1734087825034,158,HTTP Request,200,OK,Thread Group 1-10,text,true,,262,237,28,28,http://localhost:5555/api/db_test/update/postgres,158,0,0
1734087825031,217,HTTP Request,200,OK,Thread Group 1-5,text,true,,262,237,28,28,http://localhost:5555/api/db_test/update/postgres,217,0,1
1734087824934,331,HTTP Request,200,OK,Thread Group 1-3,text,true,,3958030,174,28,28,http://localhost:5555/api/db_test/query/postgres,313,0,0
1734087824949,381,HTTP Request,200,OK,Thread Group 1-16,text,true,,3958030,174,28,28,http://localhost:5555/api/db_test/query/postgres,360,0,3
1734087825248,105,HTTP Request,200,OK,Thread Group 1-5,text,true,,246,216,28,28,http://localhost:5555/api/db_test/delete/postgres,105,0,0
1734087825193,182,HTTP Request,200,OK,Thread Group 1-10,text,true,,246,216,28,28,http://localhost:5555/api/db_test/delete/postgres,182,0,0
1734087825265,111,HTTP Request,200,OK,Thread Group 1-3,text,true,,262,237,28,28,http://localhost:5555/api/db_test/update/postgres,111,0,0
1734087825330,101,HTTP Request,200,OK,Thread Group 1-16,text,true,,262,237,28,28,http://localhost:5555/api/db_test/update/postgres,101,0,0
1734087825376,120,HTTP Request,200,OK,Thread Group 1-3,text,true,,246,216,29,29,http://localhost:5555/api/db_test/delete/postgres,120,0,0
1734087821849,3672,HTTP Request,200,OK,Thread Group 1-17,text,true,,253,216,29,29,http://localhost:5555/api/db_test/insert/postgres,3672,0,0
1734087825431,96,HTTP Request,200,OK,Thread Group 1-16,text,true,,246,216,29,29,http://localhost:5555/api/db_test/delete/postgres,96,0,1
1734087825159,389,HTTP Request,200,OK,Thread Group 1-11,text,true,,4118938,174,29,29,http://localhost:5555/api/db_test/query/postgres,370,0,0
1734087825548,119,HTTP Request,200,OK,Thread Group 1-11,text,true,,262,237,29,29,http://localhost:5555/api/db_test/update/postgres,119,0,0
1734087825667,57,HTTP Request,200,OK,Thread Group 1-11,text,true,,246,216,29,29,http://localhost:5555/api/db_test/delete/postgres,57,0,1
1734087825521,248,HTTP Request,200,OK,Thread Group 1-17,text,true,,4035921,174,30,30,http://localhost:5555/api/db_test/query/postgres,229,0,1
1734087825770,39,HTTP Request,200,OK,Thread Group 1-17,text,true,,262,237,30,30,http://localhost:5555/api/db_test/update/postgres,39,0,1
